,artists,disc_number,duration_ms,explicit,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.external_urls.spotify,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,external_ids.isrc,external_urls.spotify,src_track,src_artist
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7290H8m1Dwt8G7jm1y9CQx'}, 'href': 'https://api.spotify.com/v1/artists/7290H8m1Dwt8G7jm1y9CQx', 'id': '7290H8m1Dwt8G7jm1y9CQx', 'name': 'Chris Isaak', 'type': 'artist', 'uri': 'spotify:artist:7290H8m1Dwt8G7jm1y9CQx'}]",1.0,174453.0,False,https://api.spotify.com/v1/tracks/6CTAqGQtAoE5bNqKRHsqRG,6CTAqGQtAoE5bNqKRHsqRG,False,True,Baby Did a Bad Bad Thing,52.0,https://p.scdn.co/mp3-preview/f9e7c5eb87eaf51e73edbffc91e6277722fde420?cid=bdfb29e506ed42179883acd1a08cfa9d,1.0,track,spotify:track:6CTAqGQtAoE5bNqKRHsqRG,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7290H8m1Dwt8G7jm1y9CQx'}, 'href': 'https://api.spotify.com/v1/artists/7290H8m1Dwt8G7jm1y9CQx', 'id': '7290H8m1Dwt8G7jm1y9CQx', 'name': 'Chris Isaak', 'type': 'artist', 'uri': 'spotify:artist:7290H8m1Dwt8G7jm1y9CQx'}]",https://open.spotify.com/album/2CyRVxJr1Q8W3GemEnajzT,https://api.spotify.com/v1/albums/2CyRVxJr1Q8W3GemEnajzT,2CyRVxJr1Q8W3GemEnajzT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735b6a53efbcfda0394f563cc4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025b6a53efbcfda0394f563cc4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515b6a53efbcfda0394f563cc4', 'width': 64}]",Forever Blue,1995,year,13.0,album,spotify:album:2CyRVxJr1Q8W3GemEnajzT,USRE19900247,https://open.spotify.com/track/6CTAqGQtAoE5bNqKRHsqRG,Baby Did a Bad Bad Thing,Chris Isaak
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un'}, 'href': 'https://api.spotify.com/v1/artists/711MCceyCBcFnzjGY4Q7Un', 'id': '711MCceyCBcFnzjGY4Q7Un', 'name': 'AC/DC', 'type': 'artist', 'uri': 'spotify:artist:711MCceyCBcFnzjGY4Q7Un'}]",1.0,255493.0,False,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,08mG3Y1vljYA6bvDt4Wqkj,False,True,Back In Black,86.0,https://p.scdn.co/mp3-preview/506bc9a0485990973449b0467791e06174371284?cid=bdfb29e506ed42179883acd1a08cfa9d,6.0,track,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un'}, 'href': 'https://api.spotify.com/v1/artists/711MCceyCBcFnzjGY4Q7Un', 'id': '711MCceyCBcFnzjGY4Q7Un', 'name': 'AC/DC', 'type': 'artist', 'uri': 'spotify:artist:711MCceyCBcFnzjGY4Q7Un'}]",https://open.spotify.com/album/6mUdeDZCsExyJLMdAfDuwh,https://api.spotify.com/v1/albums/6mUdeDZCsExyJLMdAfDuwh,6mUdeDZCsExyJLMdAfDuwh,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020b51f8d91f3a21e8426361ae', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510b51f8d91f3a21e8426361ae', 'width': 64}]",Back In Black,1980-07-25,day,10.0,album,spotify:album:6mUdeDZCsExyJLMdAfDuwh,AUAP08000046,https://open.spotify.com/track/08mG3Y1vljYA6bvDt4Wqkj,Back in Black,AC/DC
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",1.0,175453.0,False,https://api.spotify.com/v1/tracks/2pMPWE7PJH1PizfgGRMnR9,2pMPWE7PJH1PizfgGRMnR9,False,True,Bad Religion,64.0,,14.0,track,spotify:track:2pMPWE7PJH1PizfgGRMnR9,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",https://open.spotify.com/album/392p3shh2jkxUxY2VHvlH8,https://api.spotify.com/v1/albums/392p3shh2jkxUxY2VHvlH8,392p3shh2jkxUxY2VHvlH8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027aede4855f6d0d738012e2e5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517aede4855f6d0d738012e2e5', 'width': 64}]",channel ORANGE,2012-07-10,day,17.0,album,spotify:album:392p3shh2jkxUxY2VHvlH8,USUM71207189,https://open.spotify.com/track/2pMPWE7PJH1PizfgGRMnR9,Bad Religion,Frank Ocean
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4n31svBA9GGIYxGxgrQaRK'}, 'href': 'https://api.spotify.com/v1/artists/4n31svBA9GGIYxGxgrQaRK', 'id': '4n31svBA9GGIYxGxgrQaRK', 'name': 'George Thorogood & The Destroyers', 'type': 'artist', 'uri': 'spotify:artist:4n31svBA9GGIYxGxgrQaRK'}]",1.0,292173.0,False,https://api.spotify.com/v1/tracks/6s0NHplywwr1IjnQpUpWJk,6s0NHplywwr1IjnQpUpWJk,False,True,Bad To The Bone,71.0,,6.0,track,spotify:track:6s0NHplywwr1IjnQpUpWJk,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4n31svBA9GGIYxGxgrQaRK'}, 'href': 'https://api.spotify.com/v1/artists/4n31svBA9GGIYxGxgrQaRK', 'id': '4n31svBA9GGIYxGxgrQaRK', 'name': 'George Thorogood & The Destroyers', 'type': 'artist', 'uri': 'spotify:artist:4n31svBA9GGIYxGxgrQaRK'}]",https://open.spotify.com/album/2YeoeDa3soxjD4ANZGG1fj,https://api.spotify.com/v1/albums/2YeoeDa3soxjD4ANZGG1fj,2YeoeDa3soxjD4ANZGG1fj,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ff4db4dae0252068fc3db08f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ff4db4dae0252068fc3db08f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ff4db4dae0252068fc3db08f', 'width': 64}]",BAD TO THE BONE,1982-01-01,day,10.0,album,spotify:album:2YeoeDa3soxjD4ANZGG1fj,USEM38500069,https://open.spotify.com/track/6s0NHplywwr1IjnQpUpWJk,Bad to the Bone,George Thorogood and the Destroyers
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1eClJfHLoDI4rZe5HxzBFv'}, 'href': 'https://api.spotify.com/v1/artists/1eClJfHLoDI4rZe5HxzBFv', 'id': '1eClJfHLoDI4rZe5HxzBFv', 'name': 'INXS', 'type': 'artist', 'uri': 'spotify:artist:1eClJfHLoDI4rZe5HxzBFv'}]",1.0,207546.0,False,https://api.spotify.com/v1/tracks/6N81xlWzMaEYhjHry55OSI,6N81xlWzMaEYhjHry55OSI,False,True,Beautiful Girl,53.0,https://p.scdn.co/mp3-preview/8e39b591e59bc118741c1469ea97d74f82de1bf4?cid=bdfb29e506ed42179883acd1a08cfa9d,8.0,track,spotify:track:6N81xlWzMaEYhjHry55OSI,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1eClJfHLoDI4rZe5HxzBFv'}, 'href': 'https://api.spotify.com/v1/artists/1eClJfHLoDI4rZe5HxzBFv', 'id': '1eClJfHLoDI4rZe5HxzBFv', 'name': 'INXS', 'type': 'artist', 'uri': 'spotify:artist:1eClJfHLoDI4rZe5HxzBFv'}]",https://open.spotify.com/album/66ocxSzZ98wk1rWNfrvU8u,https://api.spotify.com/v1/albums/66ocxSzZ98wk1rWNfrvU8u,66ocxSzZ98wk1rWNfrvU8u,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27396fd1777ff83e5ede7412577', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0296fd1777ff83e5ede7412577', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485196fd1777ff83e5ede7412577', 'width': 64}]",Welcome to Wherever You Are,1992,year,12.0,album,spotify:album:66ocxSzZ98wk1rWNfrvU8u,AUWC41010186,https://open.spotify.com/track/6N81xlWzMaEYhjHry55OSI,Beautiful Girl,INXS
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5svDnd8joFhbpbA3Ar0CfN'}, 'href': 'https://api.spotify.com/v1/artists/5svDnd8joFhbpbA3Ar0CfN', 'id': '5svDnd8joFhbpbA3Ar0CfN', 'name': 'Junkie XL', 'type': 'artist', 'uri': 'spotify:artist:5svDnd8joFhbpbA3Ar0CfN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6ra7GePuTXt8U7iPGmMa8n'}, 'href': 'https://api.spotify.com/v1/artists/6ra7GePuTXt8U7iPGmMa8n', 'id': '6ra7GePuTXt8U7iPGmMa8n', 'name': 'Saffron', 'type': 'artist', 'uri': 'spotify:artist:6ra7GePuTXt8U7iPGmMa8n'}]",1.0,228146.0,False,https://api.spotify.com/v1/tracks/0uqcvSDWHRekIdZK4SqGsL,0uqcvSDWHRekIdZK4SqGsL,False,True,Beauty Never Fades (feat. Saffron),30.0,https://p.scdn.co/mp3-preview/d8ff2dfe995cad562ee33f78d7440dd0f41469a7?cid=bdfb29e506ed42179883acd1a08cfa9d,15.0,track,spotify:track:0uqcvSDWHRekIdZK4SqGsL,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5svDnd8joFhbpbA3Ar0CfN'}, 'href': 'https://api.spotify.com/v1/artists/5svDnd8joFhbpbA3Ar0CfN', 'id': '5svDnd8joFhbpbA3Ar0CfN', 'name': 'Junkie XL', 'type': 'artist', 'uri': 'spotify:artist:5svDnd8joFhbpbA3Ar0CfN'}]",https://open.spotify.com/album/6qFCDBS4VDM3ofUbQFNAXy,https://api.spotify.com/v1/albums/6qFCDBS4VDM3ofUbQFNAXy,6qFCDBS4VDM3ofUbQFNAXy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27382629e9f614da4c1f8db4dbe', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0282629e9f614da4c1f8db4dbe', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485182629e9f614da4c1f8db4dbe', 'width': 64}]",Radio JXL - A Broadcast From The Computerhell Cabin,2003-02-06,day,19.0,album,spotify:album:6qFCDBS4VDM3ofUbQFNAXy,NLA320320037,https://open.spotify.com/track/0uqcvSDWHRekIdZK4SqGsL,Beauty Never Fades,Junkie XL
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2qvP9yerCZCS0U1gZU8wYp'}, 'href': 'https://api.spotify.com/v1/artists/2qvP9yerCZCS0U1gZU8wYp', 'id': '2qvP9yerCZCS0U1gZU8wYp', 'name': 'Two Steps from Hell', 'type': 'artist', 'uri': 'spotify:artist:2qvP9yerCZCS0U1gZU8wYp'}]",1.0,185128.0,False,https://api.spotify.com/v1/tracks/6HnrlbLOjYnYMPOFAIl5Ja,6HnrlbLOjYnYMPOFAIl5Ja,False,True,Black Blade (Instrumental),35.0,https://p.scdn.co/mp3-preview/b487fcdb7e0e13080bce481aa0ae249d621a7e5f?cid=bdfb29e506ed42179883acd1a08cfa9d,1.0,track,spotify:track:6HnrlbLOjYnYMPOFAIl5Ja,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2qvP9yerCZCS0U1gZU8wYp'}, 'href': 'https://api.spotify.com/v1/artists/2qvP9yerCZCS0U1gZU8wYp', 'id': '2qvP9yerCZCS0U1gZU8wYp', 'name': 'Two Steps from Hell', 'type': 'artist', 'uri': 'spotify:artist:2qvP9yerCZCS0U1gZU8wYp'}]",https://open.spotify.com/album/0eT58NR1rL9l5pKsGP5mCq,https://api.spotify.com/v1/albums/0eT58NR1rL9l5pKsGP5mCq,0eT58NR1rL9l5pKsGP5mCq,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273191a57ee5dad6e8a685929f5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02191a57ee5dad6e8a685929f5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851191a57ee5dad6e8a685929f5', 'width': 64}]",Power of Darkness Anthology,2017-08-01,day,40.0,album,spotify:album:0eT58NR1rL9l5pKsGP5mCq,ushm21739446,https://open.spotify.com/track/6HnrlbLOjYnYMPOFAIl5Ja,Black Blade,Two Steps From Hell
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5F4ObszoeVebqtc0B3XqJa'}, 'href': 'https://api.spotify.com/v1/artists/5F4ObszoeVebqtc0B3XqJa', 'id': '5F4ObszoeVebqtc0B3XqJa', 'name': 'Audiomachine', 'type': 'artist', 'uri': 'spotify:artist:5F4ObszoeVebqtc0B3XqJa'}]",1.0,208293.0,False,https://api.spotify.com/v1/tracks/6PJpQqIo7WW2eTJIdxYVUE,6PJpQqIo7WW2eTJIdxYVUE,False,True,Black Cauldron,32.0,https://p.scdn.co/mp3-preview/24273568e45981198935da4edd9874cb89322ce9?cid=bdfb29e506ed42179883acd1a08cfa9d,14.0,track,spotify:track:6PJpQqIo7WW2eTJIdxYVUE,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5F4ObszoeVebqtc0B3XqJa'}, 'href': 'https://api.spotify.com/v1/artists/5F4ObszoeVebqtc0B3XqJa', 'id': '5F4ObszoeVebqtc0B3XqJa', 'name': 'Audiomachine', 'type': 'artist', 'uri': 'spotify:artist:5F4ObszoeVebqtc0B3XqJa'}]",https://open.spotify.com/album/2reQVSlAob2ZP8T4Oa7AsR,https://api.spotify.com/v1/albums/2reQVSlAob2ZP8T4Oa7AsR,2reQVSlAob2ZP8T4Oa7AsR,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b2e5eb4dfb5d1cb7c90526b9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b2e5eb4dfb5d1cb7c90526b9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b2e5eb4dfb5d1cb7c90526b9', 'width': 64}]",Chronicles,2012-03-23,day,28.0,album,spotify:album:2reQVSlAob2ZP8T4Oa7AsR,uscgj1241649,https://open.spotify.com/track/6PJpQqIo7WW2eTJIdxYVUE,Black Cauldron,Audiomachine
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",1.0,188013.0,True,https://api.spotify.com/v1/tracks/722tgOgdIbNe3BEyLnejw4,722tgOgdIbNe3BEyLnejw4,False,True,Black Skinhead,76.0,,2.0,track,spotify:track:722tgOgdIbNe3BEyLnejw4,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",https://open.spotify.com/album/7D2NdGvBHIavgLhmcwhluK,https://api.spotify.com/v1/albums/7D2NdGvBHIavgLhmcwhluK,7D2NdGvBHIavgLhmcwhluK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021dacfbc31cc873d132958af9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511dacfbc31cc873d132958af9', 'width': 64}]",Yeezus,2013-06-18,day,10.0,album,spotify:album:7D2NdGvBHIavgLhmcwhluK,USUM71307719,https://open.spotify.com/track/722tgOgdIbNe3BEyLnejw4,Black Skinhead,Kanye West
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3vbKDsSS70ZX9D2OcvbZmS'}, 'href': 'https://api.spotify.com/v1/artists/3vbKDsSS70ZX9D2OcvbZmS', 'id': '3vbKDsSS70ZX9D2OcvbZmS', 'name': 'Beck', 'type': 'artist', 'uri': 'spotify:artist:3vbKDsSS70ZX9D2OcvbZmS'}]",1.0,166173.0,False,https://api.spotify.com/v1/tracks/6Ssx7q2PcTkyUKmPajkls3,6Ssx7q2PcTkyUKmPajkls3,False,True,Black Tambourine,39.0,,5.0,track,spotify:track:6Ssx7q2PcTkyUKmPajkls3,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3vbKDsSS70ZX9D2OcvbZmS'}, 'href': 'https://api.spotify.com/v1/artists/3vbKDsSS70ZX9D2OcvbZmS', 'id': '3vbKDsSS70ZX9D2OcvbZmS', 'name': 'Beck', 'type': 'artist', 'uri': 'spotify:artist:3vbKDsSS70ZX9D2OcvbZmS'}]",https://open.spotify.com/album/2EugWXUZjr78KJFqZavvZT,https://api.spotify.com/v1/albums/2EugWXUZjr78KJFqZavvZT,2EugWXUZjr78KJFqZavvZT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27346ef374f1639b196e6de5ed8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0246ef374f1639b196e6de5ed8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485146ef374f1639b196e6de5ed8', 'width': 64}]",Guero,2005-01-01,day,13.0,album,spotify:album:2EugWXUZjr78KJFqZavvZT,USIR10500097,https://open.spotify.com/track/6Ssx7q2PcTkyUKmPajkls3,Black Tambourine,Beck
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0rpMdBzQXf7aYRnu5fDBJy'}, 'href': 'https://api.spotify.com/v1/artists/0rpMdBzQXf7aYRnu5fDBJy', 'id': '0rpMdBzQXf7aYRnu5fDBJy', 'name': 'Violent Femmes', 'type': 'artist', 'uri': 'spotify:artist:0rpMdBzQXf7aYRnu5fDBJy'}]",1.0,145706.0,False,https://api.spotify.com/v1/tracks/2ugghimAssmeO3YpFIV7mb,2ugghimAssmeO3YpFIV7mb,False,True,Blister In The Sun,71.0,https://p.scdn.co/mp3-preview/986190d28c9d08d44ba585872e4121ef741980ee?cid=bdfb29e506ed42179883acd1a08cfa9d,1.0,track,spotify:track:2ugghimAssmeO3YpFIV7mb,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0rpMdBzQXf7aYRnu5fDBJy'}, 'href': 'https://api.spotify.com/v1/artists/0rpMdBzQXf7aYRnu5fDBJy', 'id': '0rpMdBzQXf7aYRnu5fDBJy', 'name': 'Violent Femmes', 'type': 'artist', 'uri': 'spotify:artist:0rpMdBzQXf7aYRnu5fDBJy'}]",https://open.spotify.com/album/1IgZxMsdWaIoYyMUGrO53Y,https://api.spotify.com/v1/albums/1IgZxMsdWaIoYyMUGrO53Y,1IgZxMsdWaIoYyMUGrO53Y,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ee2d785d228353845cff997f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ee2d785d228353845cff997f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ee2d785d228353845cff997f', 'width': 64}]",Violent Femmes,1983-04-13,day,12.0,album,spotify:album:1IgZxMsdWaIoYyMUGrO53Y,GBAAP0000838,https://open.spotify.com/track/2ugghimAssmeO3YpFIV7mb,Blister in the Sun,Violent Femmes
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5hyojPlWFuUbkzy2bOgmcJ'}, 'href': 'https://api.spotify.com/v1/artists/5hyojPlWFuUbkzy2bOgmcJ', 'id': '5hyojPlWFuUbkzy2bOgmcJ', 'name': 'Ary Barroso', 'type': 'artist', 'uri': 'spotify:artist:5hyojPlWFuUbkzy2bOgmcJ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/21ITs4QPuaOJIBhzvyLbnA'}, 'href': 'https://api.spotify.com/v1/artists/21ITs4QPuaOJIBhzvyLbnA', 'id': '21ITs4QPuaOJIBhzvyLbnA', 'name': 'Xavier Cugat & His Orchestra', 'type': 'artist', 'uri': 'spotify:artist:21ITs4QPuaOJIBhzvyLbnA'}]",1.0,165493.0,False,https://api.spotify.com/v1/tracks/3lAmmJ6X3ggJ3GhldYm6eT,3lAmmJ6X3ggJ3GhldYm6eT,False,True,Brazil,17.0,https://p.scdn.co/mp3-preview/cc98abb93a8c18f9d41bce714d95f03e4d2ce963?cid=bdfb29e506ed42179883acd1a08cfa9d,3.0,track,spotify:track:3lAmmJ6X3ggJ3GhldYm6eT,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://open.spotify.com/album/3t3evXjHQUey17Rz6PeJDe,https://api.spotify.com/v1/albums/3t3evXjHQUey17Rz6PeJDe,3t3evXjHQUey17Rz6PeJDe,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736043e4bed067a767a6a3cdd8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026043e4bed067a767a6a3cdd8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516043e4bed067a767a6a3cdd8', 'width': 64}]","16 Most Requested Songs Of The 1940'S, Volume II",1989-08-08,day,16.0,album,spotify:album:3t3evXjHQUey17Rz6PeJDe,USSM15700712,https://open.spotify.com/track/3lAmmJ6X3ggJ3GhldYm6eT,Brazil,Ary Barroso
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4GwtNddbBGWKxaquZyFFJG'}, 'href': 'https://api.spotify.com/v1/artists/4GwtNddbBGWKxaquZyFFJG', 'id': '4GwtNddbBGWKxaquZyFFJG', 'name': 'X-Ray Dog', 'type': 'artist', 'uri': 'spotify:artist:4GwtNddbBGWKxaquZyFFJG'}]",1.0,83253.0,False,https://api.spotify.com/v1/tracks/7eSio3cfurSEVaCcKeQkaP,7eSio3cfurSEVaCcKeQkaP,False,True,Breathing Space,10.0,https://p.scdn.co/mp3-preview/8c2df2c6437133c92f7b5148864b5bb45086bbcc?cid=bdfb29e506ed42179883acd1a08cfa9d,23.0,track,spotify:track:7eSio3cfurSEVaCcKeQkaP,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4GwtNddbBGWKxaquZyFFJG'}, 'href': 'https://api.spotify.com/v1/artists/4GwtNddbBGWKxaquZyFFJG', 'id': '4GwtNddbBGWKxaquZyFFJG', 'name': 'X-Ray Dog', 'type': 'artist', 'uri': 'spotify:artist:4GwtNddbBGWKxaquZyFFJG'}]",https://open.spotify.com/album/7kzNnjswfRLHkOD1srSzOO,https://api.spotify.com/v1/albums/7kzNnjswfRLHkOD1srSzOO,7kzNnjswfRLHkOD1srSzOO,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273429173df018a07c287e6cf8a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02429173df018a07c287e6cf8a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851429173df018a07c287e6cf8a', 'width': 64}]","Canis Rex, Vol. 1",2017-03-21,day,33.0,album,spotify:album:7kzNnjswfRLHkOD1srSzOO,US3DF1709880,https://open.spotify.com/track/7eSio3cfurSEVaCcKeQkaP,Breathing Space,X-Ray Dog
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5PokPZn11xzZXyXSfnvIM3'}, 'href': 'https://api.spotify.com/v1/artists/5PokPZn11xzZXyXSfnvIM3', 'id': '5PokPZn11xzZXyXSfnvIM3', 'name': 'Lifehouse', 'type': 'artist', 'uri': 'spotify:artist:5PokPZn11xzZXyXSfnvIM3'}]",1.0,286480.0,False,https://api.spotify.com/v1/tracks/5f6cTFoUenDiCJDGecYiuB,5f6cTFoUenDiCJDGecYiuB,False,True,Broken,60.0,,5.0,track,spotify:track:5f6cTFoUenDiCJDGecYiuB,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5PokPZn11xzZXyXSfnvIM3'}, 'href': 'https://api.spotify.com/v1/artists/5PokPZn11xzZXyXSfnvIM3', 'id': '5PokPZn11xzZXyXSfnvIM3', 'name': 'Lifehouse', 'type': 'artist', 'uri': 'spotify:artist:5PokPZn11xzZXyXSfnvIM3'}]",https://open.spotify.com/album/1ISFv3wJNEj1DxP64UWEMO,https://api.spotify.com/v1/albums/1ISFv3wJNEj1DxP64UWEMO,1ISFv3wJNEj1DxP64UWEMO,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b67e8ac9a5b999b2907b2f64', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b67e8ac9a5b999b2907b2f64', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b67e8ac9a5b999b2907b2f64', 'width': 64}]",Who We Are,2007,year,13.0,album,spotify:album:1ISFv3wJNEj1DxP64UWEMO,USUM70736617,https://open.spotify.com/track/5f6cTFoUenDiCJDGecYiuB,Broken,Lifehouse
