,album_type,artists,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri,external_urls.spotify,movieid
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hxQtmgWiPtEsDPeIuKxXq'}, 'href': 'https://api.spotify.com/v1/artists/0hxQtmgWiPtEsDPeIuKxXq', 'id': '0hxQtmgWiPtEsDPeIuKxXq', 'name': 'John Carpenter', 'type': 'artist', 'uri': 'spotify:artist:0hxQtmgWiPtEsDPeIuKxXq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3KC0ek7g2xpRg2ET1gn2nv'}, 'href': 'https://api.spotify.com/v1/artists/3KC0ek7g2xpRg2ET1gn2nv', 'id': '3KC0ek7g2xpRg2ET1gn2nv', 'name': 'Dave Davies', 'type': 'artist', 'uri': 'spotify:artist:3KC0ek7g2xpRg2ET1gn2nv'}]",https://api.spotify.com/v1/albums/1TPNgcRurpZk8a6zqvQVyw,1TPNgcRurpZk8a6zqvQVyw,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d803350bb576c83c6c3ff285', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d803350bb576c83c6c3ff285', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d803350bb576c83c6c3ff285', 'width': 64}]",Village Of The Damned (Original Motion Picture Soundtrack),1995-01-01,day,13.0,album,spotify:album:1TPNgcRurpZk8a6zqvQVyw,https://open.spotify.com/album/1TPNgcRurpZk8a6zqvQVyw,tt0114852
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/3q1e0dxZARuaHxZkLzgErK,3q1e0dxZARuaHxZkLzgErK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735f6691b5c24906e0d1833ff1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025f6691b5c24906e0d1833ff1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515f6691b5c24906e0d1833ff1', 'width': 64}]",Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),2010-01-01,day,19.0,album,spotify:album:3q1e0dxZARuaHxZkLzgErK,https://open.spotify.com/album/3q1e0dxZARuaHxZkLzgErK,tt1175491
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1ojt3EGF7nQ7fnBV1Ln9zg'}, 'href': 'https://api.spotify.com/v1/artists/1ojt3EGF7nQ7fnBV1Ln9zg', 'id': '1ojt3EGF7nQ7fnBV1Ln9zg', 'name': 'Michael Small', 'type': 'artist', 'uri': 'spotify:artist:1ojt3EGF7nQ7fnBV1Ln9zg'}]",https://api.spotify.com/v1/albums/42HgWuROVzF3n6dYfTog0Y,42HgWuROVzF3n6dYfTog0Y,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b69fc7ee5952454a8fb85d32', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b69fc7ee5952454a8fb85d32', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b69fc7ee5952454a8fb85d32', 'width': 64}]",Wagons East! (Original Motion Picture Soundtrack),1994-01-01,day,20.0,album,spotify:album:42HgWuROVzF3n6dYfTog0Y,https://open.spotify.com/album/42HgWuROVzF3n6dYfTog0Y,tt0111653
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/2lSeJR1PB4rKScFJzMNWeH,2lSeJR1PB4rKScFJzMNWeH,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fd36c4572402a94828989e4a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fd36c4572402a94828989e4a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fd36c4572402a94828989e4a', 'width': 64}]",Waist Deep Soundtrack,2006-01-01,day,15.0,album,spotify:album:2lSeJR1PB4rKScFJzMNWeH,https://open.spotify.com/album/2lSeJR1PB4rKScFJzMNWeH,tt0456020
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5SL8972vfCQ4PFqlmf9B5G'}, 'href': 'https://api.spotify.com/v1/artists/5SL8972vfCQ4PFqlmf9B5G', 'id': '5SL8972vfCQ4PFqlmf9B5G', 'name': 'John C. Reilly', 'type': 'artist', 'uri': 'spotify:artist:5SL8972vfCQ4PFqlmf9B5G'}]",https://api.spotify.com/v1/albums/2Cf0OgGh6jqGE2ftrgrQzY,2Cf0OgGh6jqGE2ftrgrQzY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730bca02e2fef0cd16767acbca', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020bca02e2fef0cd16767acbca', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510bca02e2fef0cd16767acbca', 'width': 64}]","Walk Hard: The Dewey Cox Story ""Original Motion Picture Soundtrack""",2007-12-04,day,15.0,album,spotify:album:2Cf0OgGh6jqGE2ftrgrQzY,https://open.spotify.com/album/2Cf0OgGh6jqGE2ftrgrQzY,tt0841046
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/6ICcWbsZxt5fVG02IbZuZg,6ICcWbsZxt5fVG02IbZuZg,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730ff166bfd4a462cc7f4068a6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020ff166bfd4a462cc7f4068a6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510ff166bfd4a462cc7f4068a6', 'width': 64}]",Walk The Line (Original Motion Picture Soundtrack),2005-01-01,day,16.0,album,spotify:album:6ICcWbsZxt5fVG02IbZuZg,https://open.spotify.com/album/6ICcWbsZxt5fVG02IbZuZg,tt0358273
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3rYGGDSKzvvH2JdqgVvfee'}, 'href': 'https://api.spotify.com/v1/artists/3rYGGDSKzvvH2JdqgVvfee', 'id': '3rYGGDSKzvvH2JdqgVvfee', 'name': 'Timothy Williams', 'type': 'artist', 'uri': 'spotify:artist:3rYGGDSKzvvH2JdqgVvfee'}]",https://api.spotify.com/v1/albums/3F6gFogIzAa8iHP4J5mUGx,3F6gFogIzAa8iHP4J5mUGx,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27384f34f8aabf5652d82a49a03', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0284f34f8aabf5652d82a49a03', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485184f34f8aabf5652d82a49a03', 'width': 64}]",Walking with the Enemy (Original Motion Picture Soundtrack),2014-11-10,day,21.0,album,spotify:album:3F6gFogIzAa8iHP4J5mUGx,https://open.spotify.com/album/3F6gFogIzAa8iHP4J5mUGx,tt1515208
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/432WkQOMik5HTiAB5cqCxG,432WkQOMik5HTiAB5cqCxG,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d2bdb82a1e57e2028b2cb95c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d2bdb82a1e57e2028b2cb95c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d2bdb82a1e57e2028b2cb95c', 'width': 64}]",Wallace & Gromit: The Curse Of The Were-Rabbit (Original Motion Picture Soundtrack),2005-01-01,day,19.0,album,spotify:album:432WkQOMik5HTiAB5cqCxG,https://open.spotify.com/album/432WkQOMik5HTiAB5cqCxG,tt0312004
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5qBZETtyzfYnXOobDXbmcD'}, 'href': 'https://api.spotify.com/v1/artists/5qBZETtyzfYnXOobDXbmcD', 'id': '5qBZETtyzfYnXOobDXbmcD', 'name': 'Danny Elfman', 'type': 'artist', 'uri': 'spotify:artist:5qBZETtyzfYnXOobDXbmcD'}]",https://api.spotify.com/v1/albums/1fqTO97dWpnvcNr9b8wDPE,1fqTO97dWpnvcNr9b8wDPE,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b4480c2f78bda887a023d423', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b4480c2f78bda887a023d423', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b4480c2f78bda887a023d423', 'width': 64}]",Wanted (Original Motion Picture Soundtrack),2008,year,15.0,album,spotify:album:1fqTO97dWpnvcNr9b8wDPE,https://open.spotify.com/album/1fqTO97dWpnvcNr9b8wDPE,tt0493464
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/21Uejbf0dmBe3tEOUhWWt0'}, 'href': 'https://api.spotify.com/v1/artists/21Uejbf0dmBe3tEOUhWWt0', 'id': '21Uejbf0dmBe3tEOUhWWt0', 'name': 'David Arkenstone', 'type': 'artist', 'uri': 'spotify:artist:21Uejbf0dmBe3tEOUhWWt0'}]",https://api.spotify.com/v1/albums/13S74XwQHqT28nOyvwpFKh,13S74XwQHqT28nOyvwpFKh,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fd4d0bacedae8407a24256d8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fd4d0bacedae8407a24256d8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fd4d0bacedae8407a24256d8', 'width': 64}]",World of Warcraft: Taverns of Azeroth Original Soundtrack,2007-10-08,day,19.0,album,spotify:album:13S74XwQHqT28nOyvwpFKh,https://open.spotify.com/album/13S74XwQHqT28nOyvwpFKh,tt0499556
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/6W77AuBB1qzK6GtvNmqN9S,6W77AuBB1qzK6GtvNmqN9S,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b475b3898abb0a1b7488f376', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b475b3898abb0a1b7488f376', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b475b3898abb0a1b7488f376', 'width': 64}]",Warrior (Original Motion Picture Soundtrack),2011-08-30,day,12.0,album,spotify:album:6W77AuBB1qzK6GtvNmqN9S,https://open.spotify.com/album/6W77AuBB1qzK6GtvNmqN9S,tt1291584
0,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6MERXsiRbur2oJZFgYRDKz'}, 'href': 'https://api.spotify.com/v1/artists/6MERXsiRbur2oJZFgYRDKz', 'id': '6MERXsiRbur2oJZFgYRDKz', 'name': 'Vitamin String Quartet', 'type': 'artist', 'uri': 'spotify:artist:6MERXsiRbur2oJZFgYRDKz'}]",https://api.spotify.com/v1/albums/4GKzgkRYQdrNnT4fy43gCp,4GKzgkRYQdrNnT4fy43gCp,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738161713ef834b31ab2f82642', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028161713ef834b31ab2f82642', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518161713ef834b31ab2f82642', 'width': 64}]",VSQ Performs the Watchmen Soundtrack,2009-09-16,day,5.0,album,spotify:album:4GKzgkRYQdrNnT4fy43gCp,https://open.spotify.com/album/4GKzgkRYQdrNnT4fy43gCp,tt0409459
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/6ali0dMM661RhtWVHL1FWp,6ali0dMM661RhtWVHL1FWp,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27360fe01fb5626e4512bd859f5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0260fe01fb5626e4512bd859f5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485160fe01fb5626e4512bd859f5', 'width': 64}]",Captivating Waves - Ocean Water Soundtracks to Thrill You,2020-04-07,day,60.0,album,spotify:album:6ali0dMM661RhtWVHL1FWp,https://open.spotify.com/album/6ali0dMM661RhtWVHL1FWp,tt8652728
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/64sH4QTCjNHC4LbyRUg03a'}, 'href': 'https://api.spotify.com/v1/artists/64sH4QTCjNHC4LbyRUg03a', 'id': '64sH4QTCjNHC4LbyRUg03a', 'name': 'We Bought A Zoo - Music by Jónsi', 'type': 'artist', 'uri': 'spotify:artist:64sH4QTCjNHC4LbyRUg03a'}]",https://api.spotify.com/v1/albums/0qlp58WV5DrL1wpAzqdlzJ,0qlp58WV5DrL1wpAzqdlzJ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27389b2fad1b1ed9c206da392a2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0289b2fad1b1ed9c206da392a2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485189b2fad1b1ed9c206da392a2', 'width': 64}]",We Bought A Zoo (Motion Picture Soundtrack),2011-12-09,day,15.0,album,spotify:album:0qlp58WV5DrL1wpAzqdlzJ,https://open.spotify.com/album/0qlp58WV5DrL1wpAzqdlzJ,tt1389137
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/1pqa1ExKBElC6qQAqiMuMk,1pqa1ExKBElC6qQAqiMuMk,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b69c8a99e9cbed40e53f198f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b69c8a99e9cbed40e53f198f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b69c8a99e9cbed40e53f198f', 'width': 64}]",We Own the Night (Original Motion Picture Soundtrack),2007,year,24.0,album,spotify:album:1pqa1ExKBElC6qQAqiMuMk,https://open.spotify.com/album/1pqa1ExKBElC6qQAqiMuMk,tt0498399
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Xk15jHKly4c3AhPr5vjoA'}, 'href': 'https://api.spotify.com/v1/artists/0Xk15jHKly4c3AhPr5vjoA', 'id': '0Xk15jHKly4c3AhPr5vjoA', 'name': 'Alan Silvestri', 'type': 'artist', 'uri': 'spotify:artist:0Xk15jHKly4c3AhPr5vjoA'}]",https://api.spotify.com/v1/albums/15ePJ4nNIWJbBrTPZs5yDx,15ePJ4nNIWJbBrTPZs5yDx,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732ebe54021d17c1d26a9f9e43', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022ebe54021d17c1d26a9f9e43', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512ebe54021d17c1d26a9f9e43', 'width': 64}]",Welcome To Marwen (Original Motion Picture Soundtrack),2018-12-21,day,21.0,album,spotify:album:15ePJ4nNIWJbBrTPZs5yDx,https://open.spotify.com/album/15ePJ4nNIWJbBrTPZs5yDx,tt3289724
0,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2WsEmexVQlTnNL5Rt7EJpK'}, 'href': 'https://api.spotify.com/v1/artists/2WsEmexVQlTnNL5Rt7EJpK', 'id': '2WsEmexVQlTnNL5Rt7EJpK', 'name': 'XoX Comedies', 'type': 'artist', 'uri': 'spotify:artist:2WsEmexVQlTnNL5Rt7EJpK'}]",https://api.spotify.com/v1/albums/5yrkf2XolS0qBKYzARnCWE,5yrkf2XolS0qBKYzARnCWE,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f21d1ec9e6716dfcc4c9ce06', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f21d1ec9e6716dfcc4c9ce06', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f21d1ec9e6716dfcc4c9ce06', 'width': 64}]",We're the Millers (Waterfalls) [Soundtrack Full],2014-07-15,day,1.0,album,spotify:album:5yrkf2XolS0qBKYzARnCWE,https://open.spotify.com/album/5yrkf2XolS0qBKYzARnCWE,tt1723121
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1apQTXa1BuVH8pYCiyzwau'}, 'href': 'https://api.spotify.com/v1/artists/1apQTXa1BuVH8pYCiyzwau', 'id': '1apQTXa1BuVH8pYCiyzwau', 'name': 'J. Peter Robinson', 'type': 'artist', 'uri': 'spotify:artist:1apQTXa1BuVH8pYCiyzwau'}]",https://api.spotify.com/v1/albums/6L7sZRTQmVwZjGLlwpgZB8,6L7sZRTQmVwZjGLlwpgZB8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cbe64d994fee36a2e913fb08', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cbe64d994fee36a2e913fb08', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cbe64d994fee36a2e913fb08', 'width': 64}]",Wes Craven's New Nightmare (Original Motion Picture Soundtrack),1994-01-01,day,33.0,album,spotify:album:6L7sZRTQmVwZjGLlwpgZB8,https://open.spotify.com/album/6L7sZRTQmVwZjGLlwpgZB8,tt0111686
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0QldGXwclr0chJkP91RRWX'}, 'href': 'https://api.spotify.com/v1/artists/0QldGXwclr0chJkP91RRWX', 'id': '0QldGXwclr0chJkP91RRWX', 'name': 'A.C. Newman', 'type': 'artist', 'uri': 'spotify:artist:0QldGXwclr0chJkP91RRWX'}]",https://api.spotify.com/v1/albums/2ziRAvVuATejEKll199GBY,2ziRAvVuATejEKll199GBY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aa73ac3205e2914ffd401ab4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02aa73ac3205e2914ffd401ab4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851aa73ac3205e2914ffd401ab4', 'width': 64}]",The F Word (What If) (Original Soundtrack Album),2014-08-05,day,17.0,album,spotify:album:2ziRAvVuATejEKll199GBY,https://open.spotify.com/album/2ziRAvVuATejEKll199GBY,tt1486834
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/2kAEABNjhDS3t4xIOO85fI,2kAEABNjhDS3t4xIOO85fI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27337d600b03ce11f961a6ac9e4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0237d600b03ce11f961a6ac9e4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485137d600b03ce11f961a6ac9e4', 'width': 64}]",What To Expect When You're Expecting Soundtrack,2012-01-01,day,13.0,album,spotify:album:2kAEABNjhDS3t4xIOO85fI,https://open.spotify.com/album/2kAEABNjhDS3t4xIOO85fI,tt1586265
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/1SW60pWTtQ5scy0FoN2gKt,1SW60pWTtQ5scy0FoN2gKt,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27344211d53333c60e254c643e9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0244211d53333c60e254c643e9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485144211d53333c60e254c643e9', 'width': 64}]",Whatever Works (Original Motion Picture Soundtrack),2009-06-16,day,13.0,album,spotify:album:1SW60pWTtQ5scy0FoN2gKt,https://open.spotify.com/album/1SW60pWTtQ5scy0FoN2gKt,tt1178663
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1W006EgE9fkSO9CpTnVlqN'}, 'href': 'https://api.spotify.com/v1/artists/1W006EgE9fkSO9CpTnVlqN', 'id': '1W006EgE9fkSO9CpTnVlqN', 'name': 'James Dooley', 'type': 'artist', 'uri': 'spotify:artist:1W006EgE9fkSO9CpTnVlqN'}]",https://api.spotify.com/v1/albums/0oUB4cZr6B3cAnoV8giXaV,0oUB4cZr6B3cAnoV8giXaV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730ff0289ca2ac97e83fd8e02a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020ff0289ca2ac97e83fd8e02a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510ff0289ca2ac97e83fd8e02a', 'width': 64}]",When a Stranger Calls (Original Motion Picture Soundtrack),2006,year,15.0,album,spotify:album:0oUB4cZr6B3cAnoV8giXaV,https://open.spotify.com/album/0oUB4cZr6B3cAnoV8giXaV,tt0455857
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/3gYPiDuIrHxfX5Hk6gFPBD,3gYPiDuIrHxfX5Hk6gFPBD,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733fa2be43637e9ebb2a694c45', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023fa2be43637e9ebb2a694c45', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513fa2be43637e9ebb2a694c45', 'width': 64}]",When In Rome - Music From The Original Motion Picture Soundtrack,2010-01-12,day,12.0,album,spotify:album:3gYPiDuIrHxfX5Hk6gFPBD,https://open.spotify.com/album/3gYPiDuIrHxfX5Hk6gFPBD,tt1185416
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6emHCSoB4tJxTVXakbrpPz'}, 'href': 'https://api.spotify.com/v1/artists/6emHCSoB4tJxTVXakbrpPz', 'id': '6emHCSoB4tJxTVXakbrpPz', 'name': 'Karen O', 'type': 'artist', 'uri': 'spotify:artist:6emHCSoB4tJxTVXakbrpPz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6uvu20PIQjkNwX9ST0cNKH'}, 'href': 'https://api.spotify.com/v1/artists/6uvu20PIQjkNwX9ST0cNKH', 'id': '6uvu20PIQjkNwX9ST0cNKH', 'name': 'THE KIDS', 'type': 'artist', 'uri': 'spotify:artist:6uvu20PIQjkNwX9ST0cNKH'}]",https://api.spotify.com/v1/albums/7EQGWnA4hgwNDB4dhQffhl,7EQGWnA4hgwNDB4dhQffhl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b2aa6535e3a2cb1b197c3e05', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b2aa6535e3a2cb1b197c3e05', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b2aa6535e3a2cb1b197c3e05', 'width': 64}]",Where The Wild Things Are Motion Picture Soundtrack: Original Songs By Karen O And The Kids,2009-09-29,day,14.0,album,spotify:album:7EQGWnA4hgwNDB4dhQffhl,https://open.spotify.com/album/7EQGWnA4hgwNDB4dhQffhl,tt0386117
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6tMpMPtrimgQsbchahB2et'}, 'href': 'https://api.spotify.com/v1/artists/6tMpMPtrimgQsbchahB2et', 'id': '6tMpMPtrimgQsbchahB2et', 'name': 'Graham Reynolds', 'type': 'artist', 'uri': 'spotify:artist:6tMpMPtrimgQsbchahB2et'}]",https://api.spotify.com/v1/albums/4rnw9TFsypC2vsq9ibfpZv,4rnw9TFsypC2vsq9ibfpZv,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27352257f244af0b6c53c6e9d22', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0252257f244af0b6c53c6e9d22', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485152257f244af0b6c53c6e9d22', 'width': 64}]","Where'd You Go, Bernadette (Original Motion Picture Soundtrack)",2019-08-09,day,22.0,album,spotify:album:4rnw9TFsypC2vsq9ibfpZv,https://open.spotify.com/album/4rnw9TFsypC2vsq9ibfpZv,tt2365580
