imdb_id,id,title,original_title,budget,revenue,genres,imdb_id,original_language,overview,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,popularity,vote_average,vote_count,production_companies_number,production_countries_number,spoken_languages_number
tt1846589,399402,Hunter Killer,Hunter Killer,40000000,31672678,Action|Thriller,tt1846589,en,"Captain Glass of the USS Arkansas discovers that a coup d'état is taking place in Russia, so he and his crew join an elite group working on the ground to prevent a war.",Original Film|G-BASE|Millennium Films|Hunter Killer Productions|Hishow Entertainment|SprocketHeads|Tucker Tooley Entertainment,China|United Kingdom|United States of America,2018-10-19,122.0,English|Russian,Released,Courage runs deep,58.638,6.7,1358,7,3,2
tt0410097,10476,Hustle & Flow,Hustle & Flow,8000000,23563727,Drama,tt0410097,en,"With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",MTV Films,United States of America,2005-07-22,116.0,English,Released,The music will inspire them. The dream will unite them. This summer get crunk.,12.358,7.0,218,1,1,1
tt5503686,540901,Hustlers,Hustlers,20000000,157600000,Drama|Comedy|Crime,tt5503686,en,A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.,Annapurna Pictures|Gloria Sanchez Productions|STX Entertainment|Nuyorican Productions,United States of America,2019-09-12,110.0,English|Spanish|Russian,Released,,39.085,6.4,2052,4,1,3
tt0480249,6479,I Am Legend,I Am Legend,150000000,585410052,Drama|Horror|Action|Thriller|Science Fiction,tt0480249,en,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",Village Roadshow Pictures|Weed Road Pictures|Original Film|Warner Bros. Pictures|Heyday Films|Overbrook Entertainment,United States of America,2007-12-14,101.0,English,Released,The last man on Earth is not alone,86.427,7.2,11607,6,1,1
tt1226236,41110,I Am Love,Io sono l'amore,3600000,12014663,Drama|Romance,tt1226236,it,"Emma left Russia to live with her husband in Italy. Now a member of a powerful industrial family, she is the respected mother of three, but feels unfulfilled. One day, Antonio, a talented chef and her son's friend, makes her senses kindle.",Rai Cinema,Italy|United Kingdom,2009-09-05,120.0,English|Italian|Russian,Released,,8.009,7.0,219,1,2,3
tt1464540,46529,I Am Number Four,I Am Number Four,50000000,149878437,Action|Thriller|Science Fiction|Adventure,tt1464540,en,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.",Touchstone Pictures|Reliance Big Entertainment|Bay Films|DreamWorks Pictures,United States of America,2011-02-18,109.0,French|English,Released,Three like him have already been killed…he is Number Four.,24.579,6.2,3591,4,1,2
tt6450186,470878,I Can Only Imagine,I Can Only Imagine,7000000,86026201,Music|Drama,tt6450186,en,"Growing up in Texas, Bart Millard suffers physical and emotional abuse at the hands of his father. His childhood and relationship with his dad inspires him to write the hit song ""I Can Only Imagine"" as singer of the Christian band MercyMe.",Kevin Downes Productions|Mission Pictures International|City on a Hill Productions|Imagine Rights|LD Entertainment,United States of America,2018-02-14,110.0,English|Portuguese,Released,The Song You Know. The Story You Don't.,44.601,7.5,275,5,1,2
tt1742650,70868,I Don't Know How She Does It,I Don't Know How She Does It,24000000,31410151,Romance|Comedy,tt1742650,en,"A comedy centered on the life of Kate Reddy, a finance executive who is the breadwinner for her husband and two kids.",The Weinstein Company,United States of America,2011-09-16,89.0,English|Spanish,Released,"If it were easy, men would do it too.",11.572,5.3,294,1,1,2
tt6791096,460668,I Feel Pretty,I Feel Pretty,32000000,94539426,Comedy|Romance,tt6791096,en,A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous.,Wonderland Sound and Vision|Voltage Pictures|Universal Pictures|STX Entertainment|Huayi Brothers Pictures,China|United States of America,2018-04-19,111.0,English,Released,Change everything Without changing anything.,20.9,6.4,1617,5,2,1
tt0356721,1599,I ♥ Huckabees,I ♥ Huckabees,22000000,0,Comedy|Romance,tt0356721,en,"A husband-and-wife team play detective, but not in the traditional sense. Instead, the happy duo helps others solve their existential issues, the kind that keep you up at night, wondering what it all means.",Qwerty Films|Fox Searchlight Pictures|Kanzeon|Scott Rudin Productions|N1 European Film Produktions GmbH & Co. KG|Huckabee's,Germany|United States of America,2004-09-10,106.0,English,Released,An existential comedy,10.471,6.3,444,6,2,1
tt1220628,30128,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,7000000,1429299,Comedy,tt1220628,en,"A tireless and charismatic novelty seeker, Tucker tricks his buddy Dan into lying to his fiancée Kristy, so they can go to an legendary strip club three and a half hours away to celebrate Dan’s last days of bachelorhood in proper style.",Darko Entertainment|Rudius Films,United States of America,2009-09-25,106.0,English,Released,One HELL of a party.,7.018,5.0,55,2,1,1
tt0119345,3597,I Know What You Did Last Summer,I Know What You Did Last Summer,17000000,125586134,Horror|Thriller|Mystery,tt0119345,en,"As they celebrate their high school graduation, four friends are involved in a hit-and-run accident when their car hits and apparently kills a pedestrian on an isolated roadway. They dispose of the body and vow to keep the incident a secret, a year later somebody starts sending them letters bearing the warning ""I Know What You Did Last Summer"".",Summer Knowledge LLC|Mandalay Entertainment|Columbia Pictures,United States of America,1997-10-17,100.0,English,Released,"If you're going to bury the truth, make sure it stays buried.",22.038,5.9,1805,3,1,1
tt0897361,5857,I Know Who Killed Me,I Know Who Killed Me,12000000,9620399,Crime|Horror|Mystery|Thriller,tt0897361,en,"An idyllic small town is rocked when Aubrey Fleming, a bright and promising young woman, is abducted and tortured by a sadistic serial killer. When she manages to escape, the traumatized girl who regains consciousness in the hospital insists that she is not who they think she is and that the real Aubrey Fleming is still in mortal danger.",360 Pictures|TriStar Pictures,United States of America,2007-07-27,105.0,English|Polish|Spanish,Released,There are two sides to every crime.,11.492,4.1,235,2,1,3
tt1032815,19840,"I Love You, Beth Cooper","I Love You, Beth Cooper",18000000,15345201,Comedy|Romance,tt1032815,en,"A valedictorian's declaration of love for a high-school cheerleader launches a night of revelry, reflection and romance for a group of graduating seniors.",Fox Atomic|1492 Pictures|Bece Canada Productions|Dune Entertainment III|Ingenious Media,Canada|United States of America,2009-07-10,102.0,English,Released,Popularity is nice. Popular girls are not.,22.5,5.7,555,5,2,1
tt1045772,8952,I Love You Phillip Morris,I Love You Phillip Morris,13000000,20722843,Comedy|Drama|Romance,tt1045772,en,"Steve Russell is a small-town cop. Bored with his bland lifestyle, Russell turns to fraud as a means of shaking things up. Before long, Russell's criminal antics have landed him behind bars, where he encounters the charismatic Phillip Morris. Smitten, Russell devotes his entire life to being with Morris regardless of the consequences.",EuropaCorp,United States of America,2009-01-18,98.0,English,Released,The Conman who wouldn't go straight.,10.713,6.4,1117,1,1,1
tt1155056,16538,"I Love You, Man","I Love You, Man",41000000,91980359,Comedy,tt1155056,en,"Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""",The Montecito Picture Company|De Line Pictures|Bernard Gayle Productions,United States of America,2009-03-20,105.0,English,Released,He needed a best man... He got the worst.,14.764,6.5,1149,3,1,1
tt0762107,3563,I Now Pronounce You Chuck & Larry,I Now Pronounce You Chuck & Larry,85000000,187134117,Comedy|Romance,tt0762107,en,"Firefighters Chuck Ford and Larry Valentine are guy's guys, loyal to the core—which is why when widower Larry asks Chuck to pose as his gay lover so that he can get domestic partner benefits for his kids, his buddy agrees. However, things get dicey when a bureaucrat comes calling, and the boys are forced to present a picture of domestic bliss.",Happy Madison Productions|Universal Pictures,United States of America,2007-07-12,115.0,English,Released,"They're as straight as can be, but don't tell anyone.",54.136,6.0,1622,2,1,1
tt0116594,26890,I Shot Andy Warhol,I Shot Andy Warhol,0,1814290,Drama,tt0116594,en,"Based on the true story of Valerie Solanas who was a 1960s radical preaching hatred toward men in her ""Scum"" manifesto. She wrote a screenplay for a film that she wanted Andy Warhol to produce, but he continued to ignore her. So she shot him. This is Valerie's story.",BBC Arena|Playhouse International Pictures|Samuel Goldwyn Company,United Kingdom|United States of America,1996-05-01,103.0,English,Released,You only get one shot at fame.,5.127,6.2,57,3,2,1
tt0297181,8427,I Spy,I Spy,70000000,51386477,Action|Adventure|Comedy|Thriller,tt0297181,en,"When the Switchblade, the most sophisticated prototype stealth fighter created yet, is stolen from the U.S. government, one of the United States' top spies, Alex Scott, is called to action. What he doesn't expect is to get teamed up with a cocky civilian, World Class Boxing Champion Kelly Robinson, on a dangerous top secret espionage mission. Their assignment: using equal parts skill and humor, catch Arnold Gundars, one of the world's most successful arms dealers.",Columbia Pictures,United States of America,2002-10-31,97.0,English|Hungarian|Russian,Released,Attitude meets espionage.,13.056,5.4,664,1,1,3
tt0770772,14434,I Think I Love My Wife,I Think I Love My Wife,11000000,13196245,Comedy|Romance,tt0770772,en,"Richard Cooper is a married man and father of two who is just plain bored with married life. Not getting any sex from his wife, he resorts to ogling random women on the street to the point that he takes lunch late to look at them. When old crush Nikki Tru visits his office to get a reference letter, she becomes obsessed with Cooper and they begin a complicated relationship.",Fox Searchlight Pictures,India|United States of America,2007-03-16,90.0,English,Released,In marriage no one can hear you scream.,9.049,5.4,121,1,2,1
tt1418377,100241,"I, Frankenstein","I, Frankenstein",65000000,76801179,Horror|Thriller,tt1418377,en,"200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.",Lionsgate|Lakeshore Entertainment|Sidney Kimmel Entertainment|Hopscotch Features,Australia|United States of America,2014-01-22,92.0,English,Released,"In the battle between good and evil, an immortal holds the key",18.744,5.3,1395,4,2,1
tt0343818,2048,"I, Robot","I, Robot",120000000,347234916,Action|Science Fiction,tt0343818,en,"In 2035, where robots are commonplace and abide by the three laws of robotics, a technophobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",Davis Entertainment|Laurence Mark Productions|Canlaws Productions|20th Century Fox|Overbrook Entertainment|Mediastream Vierte Film GmbH & Co. Vermarktungs KG,United States of America|Germany,2004-07-15,115.0,English,Released,Laws are made to be broken.,38.979,6.9,8821,6,2,1
