tmdb_id,imdb_id,title,year,
854,tt0110475,The Mask,1994,
9342,tt0120746,The Mask of Zorro,1998,
68722,tt1560747,The Master,2012,
13908,tt0295427,The Master of Disguise,2002,
9515,tt0365485,The Matador,2006,
20457,tt0119632,The Matchmaker,1997,
603,tt0133093,The Matrix,1999,
604,tt0234215,The Matrix Reloaded,2003,
605,tt0242653,The Matrix Revolutions,2003,
198663,tt1790864,The Maze Runner,2014,
27582,tt0472399,The Mechanic,2011,
10610,tt0288045,The Medallion,2003,
345940,tt4779682,The Meg,2018,
10313,tt1234548,The Men Who Stare at Goats,2009,
11162,tt0379889,The Merchant of Venice,2005,
10047,tt0151137,The Messenger: The Story of Joan of Arc,1999,
9966,tt0425430,The Messengers,2007,
11244,tt0107563,The Meteor Man,1993,
6073,tt0236493,The Mexican,2001,
9821,tt0119670,The Mighty,1998,
10414,tt0104868,The Mighty Ducks,1992,
48620,tt1034324,The Mighty Macs,2011,
425373,tt5427194,The Miracle Season,2018,
25189,tt0117057,The Mirror Has Two Faces,1996,
12146,tt0338188,The Missing,2003,
5876,tt0884328,The Mist,2007,
16379,tt0120757,The Mod Squad,1999,
152760,tt2177771,The Monuments Men,2014,
123553,tt1538403,The Mortal Instruments: City of Bones,2013,
59210,tt0323298,The Mother,2004,
2637,tt0265349,The Mothman Prophecies,2002,
504172,tt7959026,The Mule,2018,
564,tt0120616,The Mummy,1999,
1734,tt0209163,The Mummy Returns,2001,
1735,tt0859163,The Mummy: Tomb of the Dragon Emperor,2008,
10437,tt0104940,The Muppet Christmas Carol,1992,
64328,tt1204342,The Muppets,2011,
37718,tt0164108,The Muse,1999,
11370,tt0246544,The Musketeer,2001,
37137,tt0102510,The Naked Gun 2½: The Smell of Fear,1991,
16727,tt0433416,The Namesake,2007,
12435,tt0489237,The Nanny Diaries,2007,
9631,tt0120768,The Negotiator,1998,
1642,tt0113957,The Net,1995,
34636,tt0100240,The NeverEnding Story II: The Next Chapter,1991,
10985,tt0241760,The New Guy,2002,
11400,tt0402399,The New World,2006,
42807,tt0120769,The Newton Boys,1998,
1831,tt0156841,The Next Best Thing,2000,
11231,tt0110657,The Next Karate Kid,1994,
43539,tt1458175,The Next Three Days,2010,
9782,tt0448075,The Night Listener,2006,
41661,tt0107685,The Night We Never Met,1993,
9479,tt0107688,The Nightmare Before Christmas,1993,
622,tt0142688,The Ninth Gate,2000,
11036,tt0332280,The Notebook,2004,
15402,tt0404802,The Notorious Bettie Page,2006,
254904,tt2402157,The November Man,2014,
3594,tt0481369,The Number 23,2007,
439079,tt5814060,The Nun,2018,
227783,tt1821658,The Nut Job,2014,
73191,tt0107719,The Nutcracker,1993,
426543,tt5523010,The Nutcracker and the Four Realms,2018,
13759,tt0100281,The Nutcracker Prince,1990,
9327,tt0117218,The Nutty Professor,1996,
88818,tt0102573,The Object of Beauty,1991,
17127,tt0120772,The Object of My Affection,1998,
27472,tt0120773,The Odd Couple II,1998,
71864,tt1462769,The Odd Life of Timothy Green,2012,
429203,tt2837574,The Old Man & the Gun,2018,
806,tt0466909,The Omen,2006,
10796,tt0267804,The One,2001,
112937,tt1520498,The Oogieloves in the Big Balloon Adventure,2012,
9844,tt0120777,The Opposite of Sex,1998,
9616,tt0304711,The Order,2003,
270518,tt1839647,The Oscar Nominated Short Films 2011: Animation,2011,
12184,tt0467200,The Other Boleyn Girl,2008,
27581,tt1386588,The Other Guys,2010,
16651,tt0250371,The Other Side of Heaven,2002,
555748,tt8174450,The Other Side of Heaven 2: Fire of Faith,2019,
18417,tt0123209,The Other Sister,1999,
193610,tt2203939,The Other Woman,2014,
1933,tt0230600,The Others,2001,
8970,tt0129280,The Out-of-Towners,1999,
308024,tt3844362,The Overnight,2015,
10022,tt0395699,The Pacifier,2005,
15139,tt0110763,The Pagemaster,1994,
14202,tt0446755,The Painted Veil,2007,
12280,tt0110771,The Paper,1994,
9820,tt0120783,The Parent Trap,1998,
2024,tt0187393,The Patriot,2000,
6623,tt0119874,The Peacemaker,1997,
463257,tt4364194,The Peanut Butter Falcon,2019,
54648,tt0114108,The Pebble and the Penguin,1995,
9944,tt0107798,The Pelican Brief,1993,
13122,tt0105121,The People Under the Stairs,1991,
1630,tt0117318,The People vs. Larry Flynt,1997,
63020,tt0114113,The Perez Family,1995,
56601,tt0473102,The Perfect Game,2010,
26990,tt0841032,The Perfect Holiday,2007,
15648,tt0380623,The Perfect Man,2005,
13505,tt0314498,The Perfect Score,2004,
2133,tt0177971,The Perfect Storm,2000,
34421,tt0102655,The Perfect Weapon,1991,
84892,tt1659337,The Perks of Being a Wallflower,2012,
17949,tt0119887,The Pest,1997,
9826,tt0117331,The Phantom,1996,
9833,tt0293508,The Phantom of the Opera,2004,
589049,tt7798646,The Photograph,2020,
423,tt0253474,The Pianist,2003,
713,tt0107822,The Piano,1994,
26422,tt0114134,The Pillow Book,1997,
12096,tt0383216,The Pink Panther,2006,
15159,tt0838232,The Pink Panther 2,2009,
15511,tt0475998,The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,
72197,tt1430626,The Pirates! In an Adventure with Scientists!,2012,
97367,tt1817273,The Place Beyond the Pines,2013,
41774,tt0105150,The Playboys,1992,
10403,tt0105151,The Player,1992,
19848,tt0119905,The Players Club,1998,
5955,tt0237572,The Pledge,2001,
5255,tt0338348,The Polar Express,2004,
36758,tt0117364,The Portrait of a Lady,1997,
77883,tt0431021,The Possession,2012,
9922,tt0119925,The Postman,1997,
13823,tt0105159,The Power of One,1992,
59387,tt0289408,The Powerpuff Girls Movie,2002,
21539,tt0117372,The Preacher's Wife,1996,
346910,tt3829266,The Predator,2018,
1124,tt0482571,The Prestige,2006,
11137,tt0337697,The Prince & Me,2004,
9837,tt0120794,The Prince of Egypt,1998,
10333,tt0102713,The Prince of Tides,1991,
10198,tt0780521,The Princess and the Frog,2009,
42001,tt0107875,The Princess and the Goblin,1994,
9880,tt0247638,The Princess Diaries,2001,
11130,tt0368933,The Princess Diaries 2: Royal Engagement,2004,
532671,tt4504044,The Prodigy,2019,
9899,tt0395251,The Producers,2005,
18133,tt0107889,The Program,1993,
11980,tt0114194,The Prophecy,1995,
18240,tt1041829,The Proposal,2009,
16608,tt0421238,The Proposition,2006,
8982,tt0427954,The Protector,2006,
31692,tt0105187,The Public Eye,1992,
7220,tt0330793,The Punisher,2004,
25557,tt0111003,The Puppet Masters,1994,
158015,tt2184339,The Purge,2013,
238636,tt2975578,The Purge: Anarchy,2014,
1402,tt0454921,The Pursuit of Happyness,2006,
282813,tt2799166,The Pyramid,2014,
1165,tt0436697,The Queen,2006,
9103,tt0117420,The Quest,1996,
12106,tt0114214,The Quick and the Dead,1995,
8198,tt0258068,The Quiet American,2003,
193612,tt2235779,The Quiet Ones,2014,
36825,tt0341540,The R.M.,2003,
7341,tt0144814,The Rage: Carrie 2,1999,
180299,tt2265171,The Raid 2,2014,
127560,tt2058107,The Railway Man,2014,
90898,tt0102750,The Rain Killer,1990,
11975,tt0119978,The Rainmaker,1997,
1411,tt0102757,The Rapture,1991,
70436,tt1486192,The Raven,2012,
8055,tt0976051,The Reader,2009,
2047,tt0107927,The Real McCoy,1993,
1683,tt0444682,The Reaping,2007,
1647,tt0292506,The Recruit,2003,
14283,tt0120802,The Red Violin,1999,
10872,tt0110955,The Ref,1994,
11015,tt0120004,The Relic,1997,
1245,tt0107943,The Remains of the Day,1993,
11702,tt0120008,The Replacement Killers,1998,
10393,tt0191397,The Replacements,2000,
11135,tt0100477,The Rescuers Down Under,1990,
10093,tt0433442,The Return,2006,
466622,tt7134096,The Rhythm Section,2020,
44465,tt0117473,The Rich Man's Wife,1996,
565,tt0298130,The Ring,2002,
10320,tt0377109,The Ring Two,2005,
9927,tt0267891,The Ringer,2005,
48171,tt1161864,The Rite,2011,
8987,tt0110997,The River Wild,1994,
10501,tt0138749,The Road to El Dorado,2000,
10467,tt0111001,The Road to Wellville,1994,
9802,tt0117500,The Rock,1996,
10186,tt1031969,The Rocker,2008,
10249,tt0102803,The Rocketeer,1991,
6723,tt0100514,The Rookie,1990,
14635,tt0265662,The Rookie,2002,
49950,tt1265990,The Roommate,2011,
157845,tt2345737,The Rover,2014,
9428,tt0265666,The Royal Tenenbaums,2002,
14444,tt0134067,The Rugrats Movie,1998,
11152,tt0963794,The Ruins,2008,
1809,tt0292644,The Rules of Attraction,2002,
23514,tt0376136,The Rum Diary,2011,
27586,tt1017451,The Runaways,2010,
10159,tt0327850,The Rundown,2003,
10170,tt0100530,The Russia House,1990,
10003,tt0120053,The Saint,1997,
11528,tt0108037,The Sandlot,1993,
11395,tt0111070,The Santa Clause,1994,
9021,tt0304669,The Santa Clause 2,2002,
13767,tt0452681,The Santa Clause 3: The Escape Clause,2006,
224076,tt2887322,The Saratov Approach,2013,
8272,tt0775529,The Savages,2008,
10533,tt0114345,The Scarlet Letter,1995,
300,tt0354899,The Science of Sleep,2006,
11371,tt0227445,The Score,2001,
9334,tt0277296,The Scorpion King,2002,
35233,tt0111094,The Scout,1994,
268238,tt2555736,The Second Best Exotic Marigold Hotel,2015,
11236,tt0108071,The Secret Garden,1993,
12837,tt0416212,The Secret Life of Bees,2008,
412117,tt5113040,The Secret Life of Pets 2,2019,
116745,tt0359950,The Secret Life of Walter Mitty,2013,
26195,tt0314630,The Secret Lives of Dentists,2003,
14334,tt0111112,The Secret of Roan Inish,1995,
51739,tt1568921,The Secret World of Arrietty,2012,
39401,tt1070858,The Secrets of Jonathan Sperry,2009,
2274,tt0484562,The Seeker: The Dark Is Rising,2007,
5820,tt0443632,The Sentinel,2006,
113947,tt1866249,The Sessions,2012,
8850,tt0111143,The Shadow,1994,
10067,tt0393735,The Shaggy Dog,2006,
278,tt0111161,The Shawshank Redemption,1994,
24016,tt0100594,The Sheltering Sky,1990,
6440,tt0120824,The Shipping News,2002,
9882,tt0133952,The Siege,1998,
274,tt0102926,The Silence of the Lambs,1991,
35,tt0462538,The Simpsons Movie,2007,
239562,tt2465140,The Single Moms Club,2014,
16653,tt0306069,The Singles Ward,2002,
9779,tt0403508,The Sisterhood of the Traveling Pants,2005,
10188,tt1018785,The Sisterhood of the Traveling Pants 2,2008,
440161,tt4971344,The Sisters Brothers,2018,
57431,tt1366344,The Sitter,2011,
36807,tt0120142,The Sixth Man,1997,
745,tt0167404,The Sixth Sense,1999,
9913,tt0397101,The Skeleton Key,2005,
11478,tt0192614,The Skulls,2000,
41513,tt0472181,The Smurfs,2011,
77931,tt2017020,The Smurfs 2,2013,
37799,tt1285016,The Social Network,2010,
17332,tt0821642,The Soloist,2009,
271164,tt2517044,The Song,2014,
617768,tt1657517,The Song of Names,2019,
27022,tt0963966,The Sorcerer's Apprentice,2010,
1555,tt0283900,The Spanish Apartment,2003,
29193,tt0120176,The Spanish Prisoner,1998,
2636,tt0111255,The Specialist,1994,
157386,tt1714206,The Spectacular Now,2013,
8204,tt0416236,The Spiderwick Chronicles,2008,
8285,tt0831887,The Spirit,2008,
47907,tt0117718,The Spitfire Grill,1996,
228165,tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,
11836,tt0345950,The SpongeBob SquarePants Movie,2004,
23172,tt1273678,The Spy Next Door,2010,
454992,tt6663582,The Spy Who Dumped Me,2018,
10707,tt0367089,The Squid and the Whale,2005,
2056,tt0340377,The Station Agent,2003,
19904,tt0814335,The Stepfather,2009,
9890,tt0327162,The Stepford Wives,2004,
12220,tt0160916,The Story of Us,1999,
10665,tt0482606,The Strangers,2008,
16299,tt0117768,The Stupids,1996,
20762,tt0117774,The Substitute,1996,
4614,tt0164184,The Sum of All Fears,2002,
36614,tt0111309,The Sum of Us,1995,
53287,tt0103007,The Super,1991,
22586,tt0111333,The Swan Princess,1994,
10217,tt0120255,The Sweet Hereafter,1997,
11812,tt0253867,The Sweetest Thing,2002,
41210,tt0889573,The Switch,2010,
2575,tt0236784,The Tailor of Panama,2001,
18487,tt1111422,The Taking of Pelham 1 2 3,2009,
10199,tt0420238,The Tale of Despereaux,2008,
1213,tt0134119,The Talented Mr. Ripley,1999,
34838,tt0120275,The Tango Lesson,1997,
20438,tt0234853,The Tao of Steve,2000,
17168,tt0108311,The Temp,1993,
594,tt0362227,The Terminal,2004,
9373,tt0324216,The Texas Chainsaw Massacre,2003,
10781,tt0420294,The Texas Chainsaw Massacre: The Beginning,2006,
266856,tt2980516,The Theory of Everything,2014,
8741,tt0120863,The Thin Red Line,1999,
60935,tt0905372,The Thing,2011,
27804,tt0108327,The Thing Called Love,1993,
1090,tt0139809,The Thirteenth Floor,1999,
913,tt0155267,The Thomas Crown Affair,1999,
8053,tt0419294,The Three Burials of Melquiades Estrada,2006,
10057,tt0108333,The Three Musketeers,1993,
52451,tt1509767,The Three Musketeers,2011,
76489,tt0383010,The Three Stooges,2012,
79593,tt0114666,The Tie That Binds,1995,
15655,tt0220099,The Tigger Movie,2000,
2135,tt0268695,The Time Machine,2002,
24420,tt0452694,The Time Traveler's Wife,2009,
129139,tt1758795,The To Do List,2013,
37710,tt1243957,The Tourist,2010,
23168,tt0840361,The Town,2010,
575452,tt7736478,The Traitor,2020,
4108,tt0293662,The Transporter,2002,
58770,tt0117965,The Trigger Effect,1996,
9662,tt0286244,The Triplets of Belleville,2004,
37165,tt0120382,The Truman Show,1998,
8866,tt0117979,The Truth About Cats & Dogs,1996,
13440,tt0270707,The Truth About Charlie,2002,
492611,tt7510346,The Turning,2020,
10771,tt0290095,The Tuxedo,2002,
50619,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,
50620,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,2012,
24021,tt1325004,The Twilight Saga: Eclipse,2010,
18239,tt1259571,The Twilight Saga: New Moon,2009,
32669,tt0100828,The Two Jakes,1990,
20943,tt1142988,The Ugly Truth,2009,
14624,tt0482629,The Ultimate Gift,2007,
195757,tt1778924,The Ultimate Life,2013,
13788,tt1139668,The Unborn,2009,
87451,tt0103157,The Unborn,1991,
14254,tt0815245,The Uninvited,2009,
11354,tt0365885,The Upside of Anger,2005,
629,tt0114814,The Usual Suspects,1995,
1644,tt0108473,The Vanishing,1993,
6947,tt0368447,The Village,2004,
1443,tt0159097,The Virgin Suicides,2000,
12473,tt0857191,The Visitor,2008,
72570,tt1606389,The Vow,2012,
13990,tt1082886,The Wackness,2008,
95963,tt0114888,The Walking Dead,1995,
19855,tt0111667,The War,1994,
46528,tt1032751,The Warrior's Way,2010,
13408,tt0290332,The Wash,2001,
80035,tt1298649,The Watch,2012,
10685,tt0204626,The Watcher,2000,
54318,tt0760329,The Water Horse,2007,
10663,tt0120484,The Waterboy,1998,
61418,tt0105789,The Waterdance,1992,
49009,tt1023114,The Way Back,2011,
529485,tt8544498,The Way Back,2020,
1619,tt0202677,The Way of the Gun,2000,
147773,tt1727388,The Way Way Back,2013,
6963,tt0384680,The Weather Man,2005,
9261,tt0107156,The Wedding Banquet,1993,
6961,tt0372532,The Wedding Date,2005,
2018,tt0209475,The Wedding Planner,2001,
252838,tt0884732,The Wedding Ringer,2015,
11003,tt0120888,The Wedding Singer,1998,
2069,tt0190138,The Whole Nine Yards,2000,
2122,tt0327247,The Whole Ten Yards,2004,
9708,tt0450345,The Wicker Man,2006,
9904,tt0405469,The Wild,2006,
14317,tt0282120,The Wild Thornberrys Movie,2002,
1116,tt0460989,The Wind That Shakes the Barley,2007,
45609,tt0120520,The Wings of the Dove,1998,
10166,tt0100944,The Witches,1990,
106646,tt0993846,The Wolf of Wall Street,2013,
7978,tt0780653,The Wolfman,2010,
76170,tt1430132,The Wolverine,2013,
220404,tt0114973,The Wolves,1996,
65086,tt1596365,The Woman in Black,2012,
288158,tt2339741,The Woman in Black 2: Angel of Death,2015,
13972,tt0430770,The Women,2008,
16158,tt0161100,The Wood,1999,
83686,tt1840417,The Words,2012,
36046,tt0410454,The Work and the Glory,2005,
14631,tt0457530,The Work and the Glory II: American Zion,2005,
32523,tt0460611,The Work and the Glory III: A House Divided,2006,
36643,tt0143145,The World Is Not Enough,1999,
107985,tt1213663,The World's End,2013,
9912,tt0412080,The World's Fastest Indian,2006,
12163,tt1125849,The Wrestler,2009,
605804,tt8305806,The Wretched,2020,
846,tt0120902,The X Files,1998,
8836,tt0443701,The X Files: I Want to Believe,2008,
18320,tt0962736,The Young Victoria,2010,
1541,tt0103074,Thelma & Louise,1991,
13196,tt0455805,Then She Found Me,2008,
7345,tt0469494,There Will Be Blood,2008,
544,tt0129387,There's Something About Mary,1998,
16028,tt0283632,They,2002,
3877,tt0469623,Things We Lost in the Fire,2007,
67660,tt1621045,Think Like a Man,2012,
184098,tt2239832,Think Like a Man Too,2014,
10280,tt0117894,Thinner,1996,
9378,tt0245674,Thir13en Ghosts,2001,
11023,tt0328538,Thirteen,2003,
17734,tt0268690,Thirteen Conversations About One Thing,2002,
11973,tt0146309,Thirteen Days,2001,
20967,tt0108328,Thirty Two Short Films About Glenn Gould,1993,
8092,tt0108330,This Boy's Life,1993,
15250,tt0937375,This Christmas,2007,
89492,tt1758830,This Is 40,2012,
25232,tt0120865,This Is My Father,1999,
41776,tt0105577,This Is My Life,1992,
109414,tt1245492,This Is the End,2013,
239678,tt1371150,This Is Where I Leave You,2014,
59962,tt1596350,This Means War,2012,
16110,tt0205461,Thomas and the Magic Railroad,2000,
10195,tt0800369,Thor,2011,
76338,tt1981115,Thor: The Dark World,2013,
13569,tt0486028,Thr3e,2007,
6415,tt0120188,Three Kings,1999,
5187,tt0108334,Three of Hearts,1993,
4154,tt0138874,Three Seasons,1999,
10563,tt0144640,Three to Tango,1999,
47939,tt0114663,Three Wishes,1995,
10635,tt0111418,Threesome,1994,
472138,tt5970844,Thugs of Hindostan,2018,
28032,tt0111419,Thumbelina,1994,
1546,tt0318761,Thumbsucker,2005,
14623,tt0167456,Thunderbirds,2004,
12395,tt0105585,Thunderheart,1992,
32872,tt0118523,Til There Was You,1997,
8831,tt0111438,Timecop,1994,
9562,tt0300556,Timeline,2003,
10478,tt0117918,Tin Cup,1996,
49517,tt1340800,Tinker Tailor Soldier Spy,2012,
7450,tt0120913,Titan A.E.,2000,
597,tt0120338,Titanic,1997,
12524,tt0120866,Titus,2000,
1273,tt0453556,TMNT,2007,
577,tt0114681,To Die For,1995,
30500,tt0117924,To Gillian on Her 37th Birthday,1996,
81836,tt1859650,To Rome with Love,2012,
94725,tt0100791,To Sleep with Anger,1990,
9090,tt0114682,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,
468224,tt3361792,Tolkien,2019,
45325,tt0112302,Tom and Huck,1995,
22582,tt0105616,Tom and Jerry: The Movie,1993,
338970,tt1365519,Tomb Raider,2018,
11969,tt0108358,Tombstone,1993,
10646,tt0246989,Tomcats,2001,
11381,tt0114694,Tommy Boy,1995,
714,tt0120347,Tomorrow Never Dies,1997,
158852,tt1964418,Tomorrowland,2015,
23023,tt0808510,Tooth Fairy,2010,
36278,tt0114697,Top Dog,1995,
284296,tt2784678,Top Five,2014,
46435,tt0151568,Topsy-Turvy,2000,
10718,tt0329691,Torque,2004,
15104,tt0255653,Tortilla Soup,2001,
861,tt0100802,Total Recall,1990,
64635,tt1386703,Total Recall,2012,
59108,tt0471042,Tower Heist,2011,
24113,tt0141907,Town & Country,2001,
10750,tt0103112,Toy Soldiers,1991,
862,tt0114709,Toy Story,1995,
863,tt0120363,Toy Story 2,1999,
10193,tt0435761,Toy Story 3,2010,
301528,tt1979376,Toy Story 4,2019,
11597,tt0105629,Toys,1992,
103299,tt0105631,Traces of Red,1992,
1900,tt0181865,Traffic,2001,
473149,tt5670152,Traffik,2018,
2034,tt0139654,Training Day,2001,
627,tt0117951,Trainspotting,1996,
13291,tt0988047,Traitor,2008,
546,tt0407265,Transamerica,2006,
157353,tt2209764,Transcendence,2014,
1858,tt0418279,Transformers,2007,
91314,tt2109248,Transformers: Age of Extinction,2014,
38356,tt1399103,Transformers: Dark of the Moon,2011,
8373,tt1055369,Transformers: Revenge of the Fallen,2009,
9335,tt0388482,Transporter 2,2005,
13387,tt1129442,Transporter 3,2008,
6687,tt0800241,TransSiberian,2008,
23719,tt0111477,Trapped in Paradise,1994,
9016,tt0133240,Treasure Planet,2002,
9362,tt0100814,Tremors,1990,
22004,tt0105636,Trespass,1992,
17770,tt0120373,Trial and Error,1997,
41590,tt0111488,Trial by Jury,1994,
1812,tt0162710,Trick,1999,
53862,tt0160298,Trippin',1999,
9044,tt0375154,Tristan & Isolde,2006,
77908,tt0217107,Trois,2000,
20526,tt1104001,TRON: Legacy,2010,
7446,tt0942385,Tropic Thunder,2008,
87825,tt2083383,Trouble with the Curve,2012,
652,tt0332452,Troy,2004,
10354,tt0139668,True Crime,1999,
44264,tt1403865,True Grit,2010,
56385,tt0103128,True Identity,1991,
36955,tt0111503,True Lies,1994,
319,tt0108399,True Romance,1993,
245706,tt2273657,True Story,2015,
18317,tt0103129,Truly Madly Deeply,1991,
14057,tt0427968,Trust the Man,2006,
460019,tt6772950,Truth or Dare,2018,
868,tt0468565,Tsotsi,2006,
13768,tt0283084,Tuck Everlasting,2002,
400579,tt5610554,Tully,2018,
41927,tt0100822,Tune in Tomorrow...,1990,
77950,tt1860353,Turbo,2013,
6499,tt0120389,Turbo: A Power Rangers Movie,1997,
34314,tt0120390,Turbulence,1997,
9796,tt0454970,Turistas,2006,
9995,tt0216772,Turn It Up,2000,
246403,tt3099498,Tusk,2014,
63,tt0114746,Twelve Monkeys,1996,
8966,tt1099212,Twilight,2008,
26269,tt0119594,Twilight,1998,
1923,tt0105665,Twin Peaks: Fire Walk with Me,1992,
13572,tt0315297,Twisted,2004,
664,tt0117998,Twister,1996,
1997,tt0338512,Two Brothers,2004,
25462,tt0269341,Two Can Play That Game,2001,
63956,tt0202641,Two Family House,2000,
9910,tt0417217,Two for the Money,2005,
32456,tt0124179,Two Girls and a Guy,1998,
19760,tt0118002,Two If by Sea,1996,
10362,tt1103275,Two Lovers,2009,
2642,tt0313737,Two Weeks Notice,2002,
10155,tt0120399,U Turn,1997,
3536,tt0141926,U-571,2000,
11808,tt0120873,U.S. Marshals,1998,
454458,tt1946502,UglyDolls,2019,
55306,tt0120402,Ulee's Gold,1997,
9920,tt0370032,Ultraviolet,2006,
18147,tt0488658,Unaccompanied Minors,2006,
9741,tt0217869,Unbreakable,2000,
227306,tt1809398,Unbroken,2014,
506680,tt7339792,Unbroken: Path to Redemption,2018,
474335,tt7334528,Uncle Drew,2018,
126337,tt1758610,Unconditional,2012,
473033,tt5727208,Uncut Gems,2019,
8845,tt0105690,Under Siege,1992,
3512,tt0114781,Under Siege 2: Dark Territory,1995,
32579,tt0796307,Under the Same Moon,2008,
4973,tt0240913,Under the Sand,2001,
10934,tt0328589,Under the Tuscan Sun,2003,
19803,tt0373416,Underclassman,2005,
12661,tt0108442,Undercover Blues,1993,
12277,tt0279493,Undercover Brother,2002,
6589,tt0467110,Underdog,2007,
443791,tt5774060,Underwater,2020,
277,tt0320691,Underworld,2003,
52520,tt1496025,Underworld: Awakening,2012,
834,tt0401855,Underworld: Evolution,2006,
12437,tt0834001,Underworld: Rise of the Lycans,2009,
17926,tt0434424,Undiscovered,2005,
15070,tt0281322,Undisputed,2002,
2251,tt0250797,Unfaithful,2002,
239573,tt2358925,Unfinished Business,2015,
2045,tt0118040,Unforgettable,1996,
33,tt0105695,Unforgiven,1992,
277685,tt3713166,Unfriended,2015,
505058,tt4761916,Unfriended: Dark Web,2018,
9349,tt0105698,Universal Soldier,1992,
10366,tt0176269,Universal Soldier: The Return,1999,
48138,tt1401152,Unknown,2011,
17494,tt0105699,Unlawful Entry,1992,
10027,tt0342258,Unleashed,2005,
576071,tt9024106,Unplanned,2019,
44048,tt0477080,Unstoppable,2010,
52856,tt0114798,Unstrung Heroes,1995,
26333,tt0108451,Untamed Heart,1993,
8090,tt0880578,Untraceable,2008,
14160,tt1049413,Up,2009,
47724,tt0153464,Up at the Villa,2000,
9302,tt0118055,Up Close & Personal,1996,
22947,tt1193138,Up in the Air,2009,
500664,tt6499752,Upgrade,2018,
14926,tt0263757,Uptown Girls,2003,
9877,tt0146336,Urban Legend,1998,
12212,tt0192731,Urban Legends: Final Cut,2000,
458723,tt6857112,Us,2019,
41779,tt0105706,Used People,1993,
752,tt0434409,V for Vendetta,2006,
41805,tt0103184,V.I. Warshawski,1991,
10294,tt0452702,Vacancy,2007,
10984,tt0242998,Valentine,2001,
32856,tt0817230,Valentine's Day,2010,
14175,tt0361089,Valiant,2005,
2253,tt0985699,Valkyrie,2008,
203739,tt1686821,Vampire Academy,2014,
12158,tt0114825,Vampire in Brooklyn,1995,
9945,tt0120877,Vampires,1998,
40264,tt1666186,Vampires Suck,2010,
7131,tt0338526,Van Helsing,2004,
10032,tt0480271,Van Wilder 2: The Rise of Taj,2006,
1903,tt0259711,Vanilla Sky,2001,
11632,tt0241025,Vanity Fair,2004,
7461,tt0443274,Vantage Point,2008,
32636,tt0111590,Vanya on 42nd Street,1994,
14709,tt0139699,Varsity Blues,1999,
11419,tt0120434,Vegas Vacation,1997,
335983,tt1270797,Venom,2018,
13771,tt0489327,Venus,2007,
11109,tt0383694,Vera Drake,2005,
10629,tt0312549,Veronica Guerin,2003,
11678,tt0190865,Vertical Limit,2000,
10029,tt0124198,Very Bad Things,1998,
429197,tt6266538,Vice,2018,
293416,tt0118078,Vicious Circle,2002,
5038,tt0497465,Vicky Cristina Barcelona,2008,
11523,tt0264150,View from the Top,2003,
12122,tt0114852,Village of the Damned,1995,
9271,tt0114857,Virtuosity,1995,
9423,tt0120458,Virus,1999,
65403,tt0100879,Vital Signs,1990,
10357,tt0120461,Volcano,1997,
10523,tt1175491,W.,2008,
586,tt0120885,Wag the Dog,1998,
30114,tt0111653,Wagons East!,1994,
9917,tt0456020,Waist Deep,2006,
16448,tt0118111,Waiting for Guffman,1997,
31357,tt0114885,Waiting to Exhale,1995,
7553,tt0348333,Waiting...,2005,
10758,tt0473308,Waitress,2007,
10162,tt0166396,Waking Ned,1999,
6575,tt0841046,Walk Hard: The Dewey Cox Story,2007,
26,tt0352994,Walk on Water,2005,
69,tt0358273,Walk the Line,2005,
49963,tt0118113,Walking and Talking,1996,
11358,tt0351977,Walking Tall,2004,
77951,tt1762399,Walking with Dinosaurs,2013,
256476,tt1515208,Walking with the Enemy,2014,
33909,tt1027718,Wall Street: Money Never Sleeps,2010,
10681,tt0910970,WALL·E,2008,
533,tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit,2005,
50647,tt1655460,Wanderlust,2012,
8909,tt0493464,Wanted,2008,
10431,tt0499556,War,2007,
585268,tt7430722,War,2019,
57212,tt1568911,War Horse,2011,
74,tt0407304,War of the Worlds,2005,
24126,tt0108517,Warlock: The Armageddon,1993,
82654,tt1588173,Warm Bodies,2013,
59440,tt1291584,Warrior,2011,
49478,tt0120479,Warriors of Virtue,1997,
45019,tt0120481,Washington Square,1997,
13183,tt0409459,Watchmen,2009,
55787,tt1067583,Water for Elephants,2011,
145066,tt0105790,Waterland,1992,
9804,tt0114898,Waterworld,1995,
533444,tt8652728,Waves,2019,
8872,tt0105793,Wayne's World,1992,
8873,tt0108525,Wayne's World 2,1993,
11170,tt0758794,We Are Marshall,2006,
74465,tt1389137,We Bought a Zoo,2011,
23601,tt0361309,We Don't Live Here Anymore,2004,
2001,tt0498399,We Own the Night,2007,
10590,tt0277434,We Were Soldiers,2002,
18890,tt0108526,We're Back! A Dinosaur's Story,1993,
138832,tt1723121,We're the Millers,2013,
9522,tt0396269,Wedding Crashers,2005,
8494,tt0108539,Weekend at Bernie's II,1993,
13490,tt0494652,Welcome Home Roscoe Jenkins,2008,
31923,tt0100911,"Welcome Home, Roxy Carmichael",1990,
351044,tt3289724,Welcome to Marwen,2018,
16784,tt0361925,Welcome to Mooseport,2004,
